tracking_id	locus	3_Leukemic_FPKM	5_Leukemic_FPKM	6_Leukemic_FPKM	7_Leukemic_FPKM	9_pre-leukemic_FPKM	8_pre-leukemic_FPKM	10_pre-leukemic_FPKM	11_pre-leukemic_FPKM
Pola2	chr19:5940542-5964206	46.0099	42.6683	41.988	42.9805	26.0444	35.9831	34.7742	28.5866
Polb	chr8:22628118-22653437	15.4733	22.4262	24.6508	29.9235	25.1094	24.9345	24.8805	23.9207
Pold1	chr7:44532743-44548815	69.7564	50.0037	48.4101	42.8215	45.2489	59.2247	50.2589	49.9667
Pold2	chr11:5861865-5878256	38.0617	31.6541	27.1355	34.3042	23.2463	31.7263	27.2653	24.3829
Pold3	chr7:100082112-100121500	31.1141	24.6529	25.6334	21.4858	18.1299	27.0133	23.8313	20.7299
Pold4	chr19:4214237-4233634	112.802	111.433	96.3692	168.906	125.053	138.039	145.078	163.084
Poldip2	chr11:78512295-78522736	36.0539	33.3431	35.9834	34.5843	31.9528	29.1165	27.2481	28.3425
Poldip3	chr15:83125977-83149336	38.544	45.6343	51.4257	45.3409	45.2609	47.0498	47.8313	48.6301
Pole	chr5:110286318-110337453	23.8443	13.9842	14.4052	12.9842	9.76408	16.8721	14.0452	12.1706
Pole2	chr12:69201778-69228190	25.5095	17.7088	15.6077	26.2375	9.44842	16.5039	16.245	11.6435
Pole3	chr4:62523800-62525014	78.9703	61.2036	55.1344	68.6856	45.2493	49.0948	46.7722	43.6324
Pole4	chr6:82646711-82652865	38.2897	39.7528	39.9956	54.0085	40.3892	42.2402	44.7403	41.2958
Polg	chr7:79392337-79466273	27.4774	24.5887	25.7911	20.7271	27.7101	28.9201	29.2284	29.9951
Polg2	chr11:106751225-106779537	3.96046	3.18573	3.62095	2.89851	3.96676	4.81376	4.02086	4.03686
Polh	chr17:46171992-46202625	27.9681	31.2382	29.5935	39.6145	25.0038	26.8128	34.9418	28.0809
Poli	chr18:70508679-70530321	13.129	12.5786	13.2741	12.1516	13.2501	11.0314	11.4592	12.7899
Polk	chr13:96480688-96542485	4.83958	4.3595	7.2892	6.87393	7.57705	6.67255	5.94428	6.02662
Poll	chr19:45552275-45560543	11.8534	10.0553	14.998	11.2211	14.4829	12.2597	13.3084	13.9195
Polm	chr11:5827859-5838016	3.78604	12.2364	15.1643	10.3669	10.0885	9.0347	12.2143	16.2567
Poln	chr5:34007178-34169526	0.717328	0.590864	0.406385	0.467583	0.351791	0.396043	0.290637	0.37473
Polq	chr16:37011785-37095417	6.06034	5.2102	5.19576	3.76239	3.46113	4.92322	4.04075	3.81557
Polr1a	chr6:71909052-71979360	15.1834	14.4302	19.8766	16.6925	20.1153	14.8578	13.7456	14.4096
Polr1b	chr2:129100995-129126595	10.379	11.3484	13.8546	13.2898	17.9231	11.3952	10.7065	10.1141
Polr1c	chr17:46243919-46248045	68.2591	67.381	73.0596	79.7523	39.3484	44.7605	46.4025	41.1229
Polr1d	chr5:147077345-147111361	85.459	101.917	83.6026	127.751	83.6208	83.78	88.0648	82.2581
Polr1e	chr4:45018608-45084604	6.73576	7.7293	8.30255	9.89746	9.04811	7.39718	6.76714	6.90045
Polr2a	chr11:69733998-69758633	59.5221	57.212	65.1775	54.3295	73.4355	71.993	79.2181	79.6954
Polr2b	chr5:77310483-77408045	58.7213	43.1737	45.7049	52.6303	45.6446	47.3636	46.6566	47.6977
Polr2c	chr8:94857449-94876312	29.6404	28.7885	24.0906	27.6839	23.1892	28.0846	26.4832	24.8977
Polr2d	chr18:31789158-31796701	59.5369	54.617	45.2204	68.0843	42.1369	48.9435	49.4671	48.8331
Polr2e	chr10:79697304-80369637	77.961	58.5381	72.5926	83.3494	68.0859	65.9518	60.403	61.9776
Polr2f	chr15:79141366-79151767	108.868	96.4118	110.132	114.167	77.2353	79.6762	72.8548	78.9183
Polr2g	chr19:8793128-8798557	70.959	71.4038	78.0006	92.0235	75.5908	68.9958	76.8359	78.5908
Polr2h	chr16:20717825-20722265	51.7393	38.3539	43.5349	62.0039	42.1983	42.643	39.5849	37.846
Polr2i	chr7:30232073-30236765	31.9239	26.667	21.7106	40.7658	23.3906	26.63	25.7814	27.3064
Polr2j	chr5:136116690-136122947	139.005	110.921	113.44	142.715	101.375	109.002	107.798	108.669
Polr2k	chr15:36174009-36177012	22.7834	26.3369	26.3351	40.975	20.5988	21.1439	18.6312	19.8683
Polr2l	chr7:141471859-141475153	7.91834	7.70671	7.72077	11.0497	6.71253	5.16088	6.06279	5.89207
Polr2m	chr9:71478436-71485983	190.319	170.267	125.087	202.38	124.569	134.774	153.725	144.598
Polr3a	chr14:24448693-24487046	8.89915	8.56516	12.5697	9.65173	11.7283	10.0785	12.2321	10.954
Polr3b	chr10:84622436-84727178	18.4636	20.211	19.0192	17.2597	19.0399	17.1289	18.2541	19.3756
Polr3c	chr3:96711894-96727439	32.4735	31.0022	31.5701	37.3274	33.1669	31.1763	32.5954	32.2074
Polr3d	chr14:70438747-70443471	10.8472	12.2766	15.7294	14.5819	15.946	11.8159	14.039	12.8269
Polr3e	chr7:120917743-120947432	12.7071	12.0129	14.4881	12.513	16.8404	13.0328	12.7226	12.2655
Polr3f	chr2:144527744-144541779	11.5571	9.77666	9.34907	13.6077	12.4465	12.1798	10.0668	12.4765
Polr3g	chr13:81673836-81711013	7.0562	10.2839	7.39818	10.4912	8.70128	7.77849	6.36012	6.76961
Polr3gl	chr3:96577871-96594181	15.7855	12.7797	17.0145	12.8066	14.2314	11.5354	13.9583	15.9769
Polr3h	chr15:81872462-81926213	12.9429	13.1241	13.1733	14.1843	13.303	9.58307	8.74404	7.86289
Polr3k	chr2:181864359-181870826	22.1496	27.4241	24.9623	36.3018	28.5715	23.2555	26.6139	25.1217
Polrmt	chr10:79697304-80369637	12.8628	10.1252	13.2415	12.9934	12.5866	12.3403	13.0382	13.3373
Pom121	chr5:135369952-135394546	26.9325	18.7118	22.1927	17.3153	21.4396	22.5689	21.1342	20.6184
Pom121l12	chr11:14599239-14600316	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pom121l2	chr13:21981180-21988734	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pomc	chr12:3954944-3960643	0.960482	0.954406	0.608721	0.360785	1.4432	0.586587	1.17549	0.455697
Pomgnt1	chr4:116150517-116159844	12.6484	11.6482	11.3186	10.6338	16.8469	14.1883	14.7096	14.1524
Pomgnt2	chr9:121981605-121996026	1.78111	1.51863	6.03938	0.583685	5.14521	4.8692	3.38515	4.51364
Pomk	chr8:25980603-25994121	3.67005	3.0351	4.67694	3.40915	2.64053	2.83214	2.67219	3.19057
Pomp	chr5:147860627-147875778	336.409	307.283	287.484	417.115	261.258	286.482	309.864	288.543
Pomt1	chr2:32236682-32260105	10.8936	15.9202	10.0381	9.61109	11.9877	11.7297	10.6738	11.4004
Pomt2	chr12:87106865-87164723	4.24067	3.53308	4.5884	4.83372	4.99411	4.67738	4.15141	4.47964
Pon1	chr6:5168089-5193946	0.01	0.01	0.046983	0.01	0.104454	0.01	0.01	0.055963
Pon2	chr6:5264623-5298373	52.5736	48.5778	48.4319	44.4858	39.9351	42.4008	41.3534	41.0739
Pon3	chr6:5220851-5256233	20.1404	20.4989	16.021	33.0621	17.0555	21.4836	22.7807	20.4912
Pop1	chr15:34495310-34530653	6.36626	6.69396	9.46647	7.45985	5.9209	5.96069	4.72046	4.89169
Pop4	chr7:38262819-38271348	17.6522	13.8306	10.8727	18.7015	11.9041	14.7646	13.9303	15.9591
Pop5	chr5:115235850-115240970	37.1201	31.1104	32.2543	30.1741	21.1267	25.0579	24.3641	23.6179
Pop7	chr5:137501438-137502429	27.8294	25.8966	23.3975	33.9384	20.631	20.1135	21.2358	24.0601
Popdc2	chr16:38362189-38378216	0.623414	2.30212	1.30566	0.0489824	0.172442	0.286395	0.0727695	0.01
Popdc3	chr10:45289304-45318450	0.01	0.01	0.0374054	0.058964	0.01	0.0410612	0.0438727	0.01
Por	chr5:135689144-135735326	26.8635	24.4116	24.4196	26.6617	27.459	27.7145	30.1216	30.0459
Porcn	chrX:8193845-8206525	0.224497	0.423999	1.19606	0.642389	0.201608	0.717122	0.534138	0.0880903
Postn	chr3:54361106-54391041	0.468126	2.4436	0.485673	0.265994	0.11698	0.324081	0.197054	0.150165
Pot1a	chr6:25743734-25809226	12.4531	12.3414	10.7486	12.6354	12.2577	13.896	13.8086	13.9068
Pot1b	chr17:55652024-55712628	7.17015	6.57053	8.0479	6.08387	4.94566	4.27668	5.81643	4.22282
Poteg	chr8:27447669-27495172	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pou1f1	chr16:65520628-65533981	0.0954188	0.01	0.0907975	0.01	0.01	0.01	0.01	0.01
Pou2af1	chr9:51213689-51240079	417.248	496.85	390.147	709.206	425.754	429.707	549.569	543.212
Pou2f1	chr1:165788680-166002634	8.1896	7.60326	7.60931	6.63784	11.4024	10.6152	10.942	12.0575
Pou2f2	chr7:25091114-25132460	11.6778	7.9369	15.6004	7.23107	11.8569	9.79229	10.8307	12.9306
Pou2f3	chr9:43123938-43205755	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pou3f1	chr4:124657645-124660655	0.01	0.01	0.01	0.01	0.0243971	0.0241366	0.01	0.0260995
Pou3f2	chr4:22482094-22488366	0.01	0.01	0.01	0.01	0.01	0.01	0.011858	0.01
Pou3f3	chr1:42697145-42700209	0.01	0.01	0.01	0.01	0.023937	0.01	0.0252032	0.01
Pou3f4	chrX:110814464-110815550	0.01	0.01	0.01	0.01	0.01	0.0764396	0.01	0.01
Pou4f1	chr14:104462324-104467999	0.181762	0.0897096	0.0688532	0.243864	0.0953175	0.01	0.040107	0.0815494
Pou4f2	chr8:78433008-78436652	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pou4f3	chr18:42394596-42396093	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pou5f1	chr17:35506031-35510777	0.01	0.01	0.01	0.122847	0.01	0.01	0.01	0.01
Pou5f2	chr13:77708689-78166240	0.01	0.0538667	0.30957	0.01	0.0573869	0.11341	0.01	0.01
Pou6f1	chr15:100575317-100599984	0.755541	0.9369	0.807864	0.5126	2.34557	2.04131	1.60205	2.85098
Pou6f2	chr13:18124959-18382039	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pp2d1	chr17:53479233-53539451	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppa1	chr10:61648620-61674165	80.1778	69.5944	44.7493	103.591	55.3294	52.0553	41.1665	40.4699
Ppa2	chr3:133310109-133378235	32.3007	26.7201	24.39	38.1671	21.3356	22.2874	23.7117	21.8101
Ppan	chr9:20888174-20892179	50.872	65.2443	68.9834	91.3748	66.4727	43.5449	41.8973	40.7951
Ppap2a	chr13:112800776-112927380	6.91515	13.6425	8.6157	0.413698	1.11854	3.69827	1.23422	0.937804
Ppap2b	chr4:105157346-105232767	59.8937	35.6924	23.4374	60.2881	35.9208	57.4301	58.8427	41.7668
Ppap2c	chr10:79526423-79533787	22.6666	12.8612	19.1131	8.246	12.9493	16.0401	15.6196	13.9193
Ppapdc1a	chr7:129257093-129391307	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppapdc1b	chr8:25720047-25724887	7.30629	6.27522	5.44952	3.67817	4.45527	5.4876	4.27604	4.68253
Ppapdc2	chr19:28923063-28966801	6.52443	5.74722	6.36567	5.08489	7.18285	8.72427	8.26509	7.76663
Ppapdc3	chr2:32095650-32110820	0.0801945	0.11902	0.266172	0.01	0.126664	0.166972	0.401474	0.135645
Ppara	chr15:85735563-85806851	0.01	0.01	0.0176821	0.01	0.0782575	0.01	0.0102696	0.01
Ppard	chr17:28127350-28301469	11.1686	9.44705	11.1327	12.1375	7.76863	8.29296	8.32115	6.99781
Pparg	chr6:115360950-115490401	0.165876	2.67761	0.89737	0.0619395	0.0436256	0.129515	0.01	0.093504
Ppargc1a	chr5:51454248-51553921	0.959747	6.93609	3.03442	5.09954	4.66164	4.69764	5.88213	4.98085
Ppargc1b	chr18:61298135-61400431	3.47946	2.6695	2.99083	2.39639	3.78866	3.12076	2.46255	2.24872
Ppat	chr5:76913248-76967505	28.6693	28.2459	23.2309	31.4228	26.499	25.6344	21.6216	18.3846
Ppbp	chr5:90768517-90770060	3.01657	23.744	7.62092	0.110463	0.01	1.23136	0.16582	0.0836465
Ppcdc	chr9:57412659-57440114	7.25613	8.05166	11.4258	5.60423	8.72061	7.8835	8.16928	6.08634
Ppcs	chr4:119418532-119422420	7.96543	10.8509	10.4937	12.2405	12.941	10.9847	11.6563	13.0394
Ppdpf	chr2:181187342-181188504	43.3415	35.7817	47.8452	34.1432	51.4898	47.2573	51.3418	50.8043
Ppef1	chrX:160623093-160719972	0.0571581	0.01	0.0270825	0.01	0.0300305	0.01	0.01	0.01
Ppef2	chr5:92226973-92253159	0.0314436	0.0932471	0.01	0.046954	0.0991728	0.01	0.01	0.01
Ppfia1	chr7:144476754-144553729	14.7757	14.0584	14.9037	14.5874	18.2375	16.0761	16.858	17.5078
Ppfia2	chr10:106470309-106933468	0.01	0.0103521	0.01	0.01	0.01	0.01	0.01	0.01
Ppfia3	chr7:45339125-45370564	0.014018	0.179805	0.0132719	0.0626582	0.0146913	0.0145396	0.0154415	0.01
Ppfia4	chr1:134296782-134332928	2.44269	0.572096	1.60488	0.365477	0.198621	0.393185	0.270012	0.149874
Ppfibp1	chr6:146888493-147032023	10.4127	6.02938	4.73586	8.22964	5.61155	8.04762	7.93153	6.81511
Ppfibp2	chr7:107595050-107758032	0.251496	0.618833	0.463801	0.262855	1.06842	1.02821	0.864911	1.73017
Pphln1	chr15:93398349-93491912	18.8323	18.1181	21.1037	22.6744	21.2583	16.9628	16.6544	18.3805
Ppia	chr11:6415869-6419810	717.694	607.387	499.303	849.594	452.709	581.812	516.709	484.377
Ppib	chr9:66060168-66069731	464.744	575.322	399.502	683.572	306.167	320.247	423.062	373.299
Ppic	chr18:53406340-53418007	2.45016	18.8424	3.12071	1.07476	9.91458	40.1146	19.6267	27.0168
Ppid	chr3:79591388-79603650	58.6578	54.6803	51.9174	73.0024	70.8578	61.8413	63.9435	56.7641
Ppie	chr4:123127124-123139941	53.101	53.2224	47.705	67.8036	46.4798	47.0245	51.0305	48.6434
Ppif	chr14:25694169-25701282	34.517	35.7117	39.9405	31.354	39.5555	40.3025	39.2745	34.7455
Ppifos	chr14:25694169-25701282	0.01	0.0408525	0.0391528	0.061726	0.01	0.01	0.01	0.01
Ppig	chr2:69723087-69754059	25.7612	25.6102	22.6784	34.8819	22.9128	23.1799	23.2406	22.7501
Ppih	chr4:119300009-119320523	24.934	18.0017	14.8374	20.6571	10.6777	14.1	12.8374	12.2054
Ppil1	chr17:29250834-29263971	112.519	97.4161	84.1048	133.561	52.4346	60.0683	64.6323	47.1052
Ppil2	chr16:17070138-17111252	38.6326	44.473	44.1019	40.6003	42.6028	44.4308	45.1097	48.9527
Ppil3	chr1:58430992-58445486	23.6547	27.7133	28.4372	37.0714	29.922	30.2042	30.2496	32.4477
Ppil4	chr10:7792893-7822563	21.0221	25.6447	25.9274	25.9791	30.5148	28.0747	30.3703	31.8843
Ppil6	chr10:41490438-41514288	0.01	0.0738942	0.0707138	0.01	0.01	0.155685	0.01	0.0846132
Ppip5k1	chr2:121289601-121351013	3.68189	5.66615	3.82251	4.4791	5.50341	6.01966	6.29585	6.00716
Ppip5k2	chr1:97706042-97770092	24.4015	19.1779	20.031	22.4591	26.0121	22.0169	22.4736	23.6717
Ppl	chr16:5086290-5132481	0.172306	0.22306	0.948038	0.994405	2.1206	1.06065	1.45733	2.55621
Ppm1a	chr12:72761210-72794940	35.3019	37.8622	31.6785	47.1051	31.6703	32.3776	32.0226	36.2926
Ppm1b	chr17:84917181-85023992	45.527	48.147	47.9588	47.3357	33.4644	31.8315	39.8309	37.3361
Ppm1d	chr11:85311253-85347071	16.0691	19.4632	17.313	15.2229	18.9332	18.9569	22.4329	20.5279
Ppm1e	chr11:86583864-87555823	7.33108	4.97185	4.90325	4.28764	5.35823	4.8265	6.97046	6.03923
Ppm1f	chr16:16896468-16927375	19.3065	8.76764	18.0041	10.1923	17.2351	11.9831	13.0912	12.0782
Ppm1g	chr5:31202667-31220545	122.626	125.898	117.118	114.868	97.3137	114.836	100.28	101.479
Ppm1h	chr10:122678761-122945793	0.506985	0.64686	0.74295	0.283576	0.265929	0.219336	0.0581856	0.189489
Ppm1j	chr3:104781055-104786017	1.19898	4.40756	16.7737	1.4088	3.42847	4.1028	5.4364	3.96209
Ppm1k	chr6:57506501-57535426	3.62539	4.10622	4.21786	5.38222	6.06192	4.86057	5.50923	5.08595
Ppm1l	chr3:69316917-69555396	1.18411	3.14533	2.58896	0.545085	1.99045	2.13228	1.72858	1.97235
Ppm1m	chr9:106194952-106199233	41.0045	27.1844	33.1841	29.955	23.1974	25.4718	29.5326	27.5474
Ppm1n	chr7:19276806-19280049	0.01	0.0900172	0.01	0.01	0.0479184	0.01	0.01	0.01
Ppme1	chr7:100326736-100371896	22.1854	22.5242	24.2011	28.3015	23.8265	24.6012	26.2945	23.1911
Ppox	chr1:171276991-171281186	18.8402	40.2632	30.1329	6.48577	10.871	16.0172	10.0556	10.5093
Ppp1ca	chr19:4192173-4201603	713.647	602.027	521.846	809.621	497.444	592.941	605.544	600.116
Ppp1cb	chr5:32458969-32493712	161.605	142.175	120.607	160.585	134.468	146.457	148.321	138.084
Ppp1cc	chr5:122158278-122175269	47.5985	33.2267	37.2226	41.3869	29.7651	35.8815	32.313	31.4849
Ppp1r10	chr17:35917195-35932283	20.879	21.3593	20.6784	22.2061	24.3949	21.1739	27.1925	22.734
Ppp1r11	chr17:36948354-36951792	28.9074	37.0191	32.0941	47.4479	21.7904	28.094	30.1485	29.5985
Ppp1r12a	chr10:108162399-108277575	34.4329	36.7363	35.125	39.8169	48.0284	42.756	44.3731	45.4645
Ppp1r12b	chr1:134765942-134955940	2.5147	1.71469	2.36049	1.09628	2.59388	2.37922	2.4101	2.54748
Ppp1r12c	chr7:4481520-4501680	23.4263	25.1313	29.2418	25.2118	28.4623	24.1843	26.1313	24.9918
Ppp1r13b	chr12:111828457-111908055	0.791045	5.9798	5.16831	5.77656	6.56813	7.10719	7.76054	7.28926
Ppp1r13l	chr7:19361215-19378533	1.38211	0.418274	1.01359	0.498739	0.421158	0.555569	0.468024	0.425491
Ppp1r14a	chr7:29289319-29293390	1.14955	1.54142	0.733616	0.01	0.622249	0.6115	0.452345	0.224307
Ppp1r14b	chr19:6975047-6977324	137.482	173.468	166.228	205.764	156.382	115.331	126.474	113.979
Ppp1r14c	chr10:3366149-3464975	0.01	0.0554894	0.0532123	0.01	0.206504	0.01	0.0310935	0.0315685
Ppp1r14d	chr2:119218118-119229865	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r15a	chr7:45473562-45526268	21.7107	64.7102	49.0064	7.21379	9.45002	13.8289	5.86393	6.60509
Ppp1r15b	chr1:133131165-133139800	40.8018	48.8151	42.5805	39.5601	52.0473	51.9671	48.2687	49.3437
Ppp1r16a	chr15:76671679-76694915	9.48123	7.39841	9.00935	5.7484	9.36559	8.39661	8.58701	9.35534
Ppp1r16b	chr2:158666732-158766334	19.9043	16.6407	15.3007	17.6526	32.4831	33.4532	32.5857	41.5321
Ppp1r17	chr6:56017514-56032688	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r18	chr17:35865594-35875596	183.841	189.712	242.428	203.471	171.359	172.869	200.065	163.019
Ppp1r1a	chr15:103530278-103537992	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r1b	chr11:98348737-98358283	0.133159	0.01	0.210516	0.01	0.01	0.0462362	0.0989213	0.01
Ppp1r1c	chr2:79707779-79818546	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r2	chr16:30920553-31275697	13.5342	12.1087	10.5151	11.9477	9.16615	10.5764	10.7004	11.1454
Ppp1r2-ps3	chr19:30538875-30539679	0.01	0.01	0.01	0.01	0.01	0.224035	0.01	0.01
Ppp1r2-ps7	chrX:22461595-22463543	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r2-ps9	chrX:15110585-15111489	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r21	chr17:88530123-88588367	27.9514	25.7351	22.7882	35.5825	23.3812	23.0169	23.8775	21.4881
Ppp1r26	chr2:28447940-28455508	0.086969	0.110308	0.0705707	0.0185076	0.0390515	0.14172	0.0683881	0.125246
Ppp1r27	chr11:120549974-120551132	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp1r32	chr19:10474256-10482897	0.206644	0.460601	0.0490257	0.232033	0.436092	0.161609	0.0577273	0.0584188
Ppp1r35	chr5:137778917-137780107	32.5146	35.8112	38.4893	43.3823	41.4016	47.8184	49.8088	48.1589
Ppp1r36	chr12:76417598-76439491	0.01	0.01	0.0492202	0.01	0.01	0.01	0.0579601	0.0586528
Ppp1r37	chr7:19530966-19562398	15.2237	14.3146	17.8824	11.8825	16.4772	15.4689	13.5216	15.007
Ppp1r3a	chr6:14713821-14755274	0.01	0.01	0.01	0.01	0.0594333	0.01	0.01	0.01
Ppp1r3b	chr8:35375740-35388137	2.08236	1.49316	3.03474	1.38203	5.08291	3.37584	3.40779	4.68744
Ppp1r3c	chr19:36731730-36736604	0.0263613	0.0260443	0.01	0.01	0.027689	0.01	0.0291743	0.0296269
Ppp1r3d	chr2:178411205-178414463	0.213624	0.253131	0.485633	0.01	0.156927	0.177443	0.01	0.01
Ppp1r3e	chr14:54875596-54877538	0.3548	0.663042	0.710275	0.235713	0.332044	0.369327	0.175384	0.311125
Ppp1r3f	chrX:7558561-7605420	0.635746	0.549207	0.71503	0.266502	0.771201	0.886807	0.701857	0.735653
Ppp1r3fos	chrX:7558561-7605420	0.0401355	0.0831354	0.01	0.0299231	0.0210546	0.0416647	0.01	0.0225193
Ppp1r3g	chr13:35967905-35970388	0.01	0.01	0.0293233	0.0461977	0.01	0.01	0.01	0.01
Ppp1r42	chr1:9968621-10009136	0.211818	0.104933	0.0648009	0.01	0.01	0.0712953	0.059202	0.01
Ppp1r7	chr1:93343644-93367618	30.3581	24.5135	21.7068	28.0197	21.8186	25.8325	25.1691	24.2691
Ppp1r8	chr4:132826923-132843169	45.7561	40.3521	42.8395	49.276	39.6498	38.0681	37.0526	35.5878
Ppp1r9a	chr6:4903319-5165661	0.105091	1.04995	2.93061	0.01	1.122	1.35029	0.831296	0.869927
Ppp1r9b	chr11:94991211-95006898	58.6114	67.7317	75.497	61.4647	77.8126	83.2786	87.662	95.9296
Ppp2ca	chr11:52098823-52122749	215.318	199.799	169.881	222.12	170.582	190.768	196.293	190.712
Ppp2cb	chr8:33599620-33641976	67.3901	52.34	55.1483	67.1202	49.4975	49.6833	52.7355	53.9935
Ppp2r1a	chr17:20945453-20965905	199.852	174.391	140.842	202.389	115.181	119.85	142.382	128.851
Ppp2r1b	chr9:50856923-51009073	38.9943	41.5765	33.3982	39.1835	28.9065	31.447	31.5259	30.0828
Ppp2r2a	chr14:67014055-67072471	23.0522	25.6279	30.4935	30.0173	28.8714	27.739	35.2867	27.8937
Ppp2r2b	chr18:42645220-43059471	0.0346864	0.0342998	0.01	0.01	0.01	0.01	0.01	0.01
Ppp2r2c	chr5:36868569-36955078	0.01	0.01	0.0161594	0.01	0.0178939	0.01	0.01	0.0191352
Ppp2r2cos	chr5:36868569-36955078	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp2r2d	chr7:138846385-138883056	30.7398	31.4074	26.0078	45.1368	29.0833	32.1988	33.0015	33.2353
Ppp2r3a	chr9:101104988-101251832	0.350769	0.326727	0.529713	0.362746	0.441091	0.491831	0.462387	0.51261
Ppp2r3c	chr12:55280813-55492647	9.89644	11.3083	11.6602	21.7408	9.74525	8.86642	10.2419	10.396
Ppp2r3d	chr9:124474345-124476862	2.53455	2.86632	3.28241	2.77434	3.87624	3.07315	3.49306	3.13474
Ppp2r4	chr2:30416049-30447807	134.827	130.536	123.7	95.6371	90.0464	99.4838	95.3836	97.2809
Ppp2r5a	chr1:191325964-191397041	79.6567	62.3075	77.3255	71.5261	71.6954	69.9666	82.2729	81.7084
Ppp2r5b	chr19:6226400-6235840	10.3065	14.5019	10.8256	6.13636	7.1346	8.22041	6.1632	6.49309
Ppp2r5c	chr12:110447178-110583074	66.1117	67.525	61.3452	105.452	70.0015	75.4936	76.2059	83.6932
Ppp2r5d	chr17:46674550-46705002	51.5001	34.4481	34.856	45.5978	25.2497	26.5717	30.3523	25.7482
Ppp2r5e	chr12:75450880-75596200	24.0626	25.0302	21.5598	38.601	23.3901	24.8703	26.2422	27.393
Ppp3ca	chr3:136670065-136937727	65.6993	58.2441	50.4132	68.5476	68.74	61.1838	62.6868	69.9416
Ppp3cb	chr14:20499313-20618354	47.6263	37.8782	41.9742	45.6357	48.6997	46.3656	55.299	49.2124
Ppp3cc	chr14:70217864-70289497	4.23999	49.4047	22.4003	61.559	52.4221	48.6986	61.4647	60.6757
Ppp3r1	chr11:17159297-17200380	55.9005	50.7546	45.0792	52.2805	53.5365	51.6975	51.1448	54.7669
Ppp3r2	chr4:49661610-49845769	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Ppp4c	chr7:126785867-126792471	131.344	121.496	107.917	134.828	103.717	118.754	113.495	113.984
Ppp4r1	chr17:65783354-65841926	45.0081	35.0295	40.0234	41.3146	34.7859	31.6884	40.8338	37.2453
Ppp4r1l-ps	chr2:173579319-173659539	1.02704	1.4673	0.986974	0.639609	1.23731	1.30399	1.04743	1.18555
Ppp4r2	chr6:100833637-100868717	13.1807	13.9119	13.7421	16.4514	15.3004	15.0212	14.2321	15.1492
Ppp4r4	chr12:103532564-103613832	0.01	0.0370466	0.0177706	0.01	0.0196821	0.0194753	0.0207066	0.01
Ppp5c	chr7:17004640-17027914	64.8622	67.244	68.1675	72.831	80.7799	73.17	67.5245	62.9546
Ppp6c	chr2:39196797-39226338	43.5298	44.0538	38.0739	49.5172	42.0627	45.2169	50.3345	45.013
Ppp6r1	chr7:4631494-4658950	167.215	148.665	157.702	184.813	174.997	164.61	173.869	183.15
Ppp6r2	chr15:89211558-89286261	14.5082	12.874	16.9557	9.0342	12.913	13.723	13.9763	16.0839
Ppp6r3	chr19:3454928-3575749	56.9855	50.8344	46.8992	48.1748	54.22	52.8626	58.7292	55.4748
Pprc1	chr19:46056538-46072909	18.2744	19.5643	21.9789	15.5926	22.3422	19.1938	15.6236	13.5412
Ppt1	chr4:122836226-122886057	31.642	38.5794	35.6474	68.7244	86.9775	58.6752	62.5285	73.6552
Ppt2	chr17:34616661-34628279	17.0401	17.3385	15.3662	7.21112	5.63208	9.46255	10.7231	10.0527
Pptc7	chr5:122284397-122324281	8.83647	9.11447	11.8902	10.6266	12.6191	10.6121	9.86751	10.8339
Ppwd1	chr13:104205121-104249622	19.0627	20.9841	17.4098	19.2888	14.5604	19.5041	17.9562	19.4111
Ppy	chr11:102099930-102101300	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
Pqbp1	chrX:7894518-7899269	80.0094	97.4381	88.4673	125.422	95.8507	100.21	106.358	109.253
Pqlc1	chr18:80255244-80292724	19.1519	31.0438	26.4084	14.9635	16.0377	19.4024	18.0312	15.751
Pqlc2	chr4:139298004-139310700	3.42265	4.98983	6.15502	3.47927	7.72135	5.50624	6.85699	8.06762
Pqlc3	chr12:16988647-17000118	15.9846	23.2362	21.2964	32.3205	37.0583	28.6337	39.6793	49.5105
Pradc1	chr6:85446784-85468477	16.2102	13.5678	12.9953	15.1907	9.94142	12.4386	11.6259	11.7895
